Title,Price,Shipping,Description 
Resident Evil 7 Biohazard [ GOLD Edition ] (PS4) NEW,$62.10,"
FREE
","
Product Details



Product Identifiers



Game

						Resident Evil 7 Biohazard: Gold Edition


UPC

						013388560400


eBay Product ID (ePID)

						241600149





Key Features



Platform

						Sony PlayStation 4


ESRB Rating

						M - Mature


Game Edition

						Gold Edition


Location

						USA





Tech Details



ESRB Descriptor

						Blood and Gore, Intense Violence, Strong Language


Control Elements

						Gamepad/Joystick


Number of Players

						1


Release Year

						2017






"
"Three Games For The Price Of 1 Resident Evil 7 Biohazard, Skyrim, Evil Within 2",$65.00,"
FREE
",No data
"Resident Evil 7 Biohazard: Steelbook Edition (Microsoft Xbox One, 2017 PAL) NEW",$65.99,No data,"
Product Details



Product Identifiers



Game

						Resident Evil 7 Biohazard: Gold Edition


UPC

						013388550265


eBay Product ID (ePID)

						241580614





Key Features



Platform

						Microsoft Xbox One


ESRB Rating

						M - Mature


Game Edition

						Gold Edition


Location

						USA





Tech Details



ESRB Descriptor

						Blood and Gore, Intense Violence, Strong Language


Control Elements

						Gamepad/Joystick


Number of Players

						1


Release Year

						2017






"
Resident Evil 7 Resident Evil Gold Edition grotesque version [CERO... From Japan,$66.99,"
FREE
",No data
"PS4 Game lot (Injustice 2, Diablo III, Resident Evil 7, Far Cry 4, more...)",$52.00,"
$15.00
",No data
"Resident Evil 7, Skyrim, Evil Within 2, Xbox One Video Games",$60.00,No data,No data
Resident Evil 7 Resident Evil Gold Edition grotesque version [CERO... From Japan,$67.94,"
FREE
",No data
"Resident Evil 7 Resident Evil Gold Edition grotesque version [CERO rating ""Z""] -",$68.09,"
FREE
",No data
Biohazard Resident Evil 7 PlayStation 4 Japanese Version,$68.12,"
FREE
",No data
Resident Evil 7 Biohazard (North America) - PS4,$69.42,"
FREE
",No data
"NEW XboxOne ""Biohazard/ Resident Evil 7""  JES1-00448 Xbox One Japan Import NEW",$69.50,"
FREE
",No data
PS4 Resident Evil 7 Gold Edition R2 English Version [Free Shipping],$69.90,"
FREE
",No data
PS4 / Sony Playstation 4 game - Resident Evil 7: Biohazard EN/GER boxed,$69.99,"
FREE
",No data
Resident Evil 7 BioHazard Steelbook PS4 Limited Edition (Import) PlayStation 4 ,$61.03,"
C $13.49

							(approx. US $10.29)
",No data
Resident Evil 7 : Biohazard (Voice:,$71.94,"
FREE
",No data
"Resident Evil 4, Resident Evil 5, Resident Evil 6 & Resident Evil 7 (ps4)",$73.00,No data,No data
Resident Evil 7: Biohazard - PlayStation 4 *Brand new* *Fast shipping*,$74.63,"
FREE
","
Product Details



Product Information




Resident Evil 7: Biohazard for the Sony PlayStation 4 is a complete reimagining of the classic Resident Evil formula. For the first time in the franchise's history, Resident Evil adapts an intimate first person perspective as you fight terrifying enemies and solve challenging puzzles. Resident Evil 7 also supports VR for a fully immersive horror experience and is rated M for mature.






Product Identifiers



Publisher

						Capcom


Game

						Resident Evil 7 Biohazard


UPC

						013388560288


eBay Product ID (ePID)

						223482978





Key Features



Platform

						Sony PlayStation 4


ESRB Rating

						M - Mature


Genre

						Action, Adventure


Location

						USA





Tech Details



ESRB Descriptor

						Blood and Gore, Intense Violence, Strong Language


Release Year

						2017


Game Special Features

Help a new protagonist find his missing wife in the crumbling ruins of a Louisiana plantationSolve environmental puzzles, manage inventory, and wield weapons like pistols and flamethrowersBattle mutants from a new first-person perspective






"
Resident Evil 7 PS4 (PAL) Brand New!,$64.53,"
AU $14.95

							(approx. US $10.66)
",No data
Japan Resident Evil 7 Biohazard Gold Edition (Import Version: North America) -,$76.32,"
FREE
","
Product Details



Product Identifiers



Game

						Resident Evil 7 Biohazard: Gold Edition


UPC

						013388560400


eBay Product ID (ePID)

						241600149





Key Features



Platform

						Sony PlayStation 4


ESRB Rating

						M - Mature


Game Edition

						Gold Edition


Location

						USA





Tech Details



ESRB Descriptor

						Blood and Gore, Intense Violence, Strong Language


Control Elements

						Gamepad/Joystick


Number of Players

						1


Release Year

						2017






"
Resident Evil 7 Biohazard Evil Grotesque Ver. Cero Rating Z - Xbox One New,$66.66,"
$11.99
",No data
Resident Evil 7 Biohazard (Import version: North America) :402,$79.69,"
FREE
",No data
New PS4 Resident Evil 7 Biohazard Gold Edition Grotesque Version Japan,$80.00,"
FREE
",No data
Biohazard Resident Evil 7 XBOX One Japanese Version Japan,$81.09,"
FREE
",No data
PS4 Resident Evil 7 Biohazard VR English Russian playstation 4 game NEW,$87.00,"
FREE
",No data
Xbox One Resident Evil 7: Biohazard Evil Grotesque Ver. CERO rating Z - Xbox One,$83.12,"
$4.00
",No data
". Resident Evil 7 Resident Evil grotesque Ver [CERO rating ""Z""] - XboxOne",$93.45,"
FREE
",No data
Action Adventure Resident Evil 7 grotesque Ver CERO rating Z PlayStation 4,$97.00,"
FREE
",No data
PS4 Resident Evil 7,$54.18,"
AU $65.00

							(approx. US $46.37)
",No data
PS4 / Sony Playstation 4 game - Resident Evil 7: Biohazard EN/GER boxed,$72.47,"
C $69.99

							(approx. US $53.40)
",No data
Resident Evil 7 Biohazard: Collector's Edition Exclusive - RARE,$325.00,"
$20.00
","
Product Details



Product Identifiers



Publisher

						Capcom


Game

						Resident Evil 7 Biohazard: Collector's Edition [GameStop Exclusive]


UPC

						859222006211


eBay Product ID (ePID)

						232782336





Key Features



Platform

						Sony PlayStation 4


ESRB Rating

						M - Mature


Genre

						Action, Adventure


Game Edition

						GameStop Exclusive


Location

						USA





Tech Details



ESRB Descriptor

						Blood and Gore, Intense Violence, Strong Language


Control Elements

						Gamepad/Joystick


Number of Players

						1


Release Year

						2017


Game Special Features

Help a new protagonist find his missing wife in the crumbling ruins of a Louisiana plantationSolve environmental puzzles, manage inventory, and wield weapons like pistols and flamethrowersBattle mutants from a new first-person perspectiveIncludes a music box, a USB drive, a lithograph, a VHS tape case, and a creepy note






"
"Resident Evil 7 vii Biohazard: collectors edition (Microsoft Xbox One, ) not ps4",$304.42,"
C $65.00

							(approx. US $49.59)
","
Product Details



Product Identifiers



Game

						Resident Evil 7 Biohazard: Gold Edition


UPC

						013388550265


eBay Product ID (ePID)

						241580614





Key Features



Platform

						Microsoft Xbox One


ESRB Rating

						M - Mature


Game Edition

						Gold Edition


Location

						USA





Tech Details



ESRB Descriptor

						Blood and Gore, Intense Violence, Strong Language


Control Elements

						Gamepad/Joystick


Number of Players

						1


Release Year

						2017






"
